transaction_id,customer_id,bank_name,account_type,merchant_name,merchant_category,transaction_amount,currency,payment_method,upi_app,transaction_type,transaction_hour,transaction_day,transaction_month,customer_age,occupation,annual_income,state,city,device_type,device_brand,mobile_network,authentication_method,authentication_status,login_attempts,failed_login_count,previous_transactions,average_transaction_amount,account_balance,beneficiary_age_days,beneficiary_bank,merchant_risk_score,device_trust_score,ip_risk_score,transaction_distance_km,location_match,new_device,international_transaction,weekend_transaction,high_value_transaction,transaction_duration_sec,fraud_label
TXN1001340,CUST62473,Kotak Mahindra Bank,Business,LIC India,Telecom,7020.51,INR,Credit Card,PhonePe,Ticket Booking,8,Wednesday,May,56,Government,1876610,Rajasthan,Jaipur,Laptop,Apple,Vi,MPIN,Success,4,2,72,9776.62,619854.08,145,Union Bank of India,86.61,76.08,4.42,394.09,Yes,Yes,No,No,No,177.01,Legitimate
TXN1001341,CUST68909,Canara Bank,Savings,BookMyShow,Hospital,2240.57,INR,Mobile Wallet,PhonePe,Purchase,13,Wednesday,June,45,Student,1622596,Odisha,Bhubaneswar,Tablet,OnePlus,Airtel,Biometric,Success,2,0,64,2424.05,94528.1,200,Bank of Baroda,62.02,52.78,90.31,2279.96,Yes,No,No,Yes,No,197.91,Legitimate
TXN1001342,CUST29208,State Bank of India,Savings,Bharat Petroleum,Hospital,1600.11,INR,Credit Card,BHIM,Money Transfer,6,Tuesday,August,63,Retired,2172119,Gujarat,Vadodara,iPhone,Samsung,Airtel,OTP,Success,4,3,88,1065.52,347483.01,2283,Bank of Baroda,29.76,33.81,13.89,915.96,Yes,Yes,No,Yes,No,52.65,Legitimate
TXN1001343,CUST64484,HDFC Bank,Salary,Swiggy,Utility Bill,2759.6,INR,Mobile Wallet,CRED,Bill Payment,0,Sunday,February,27,Self-Employed,391495,Andhra Pradesh,Visakhapatnam,iPhone,Realme,Vi,Biometric,Success,3,0,84,2345.16,721163.5,237,Canara Bank,9.49,72.86,4.32,2001.91,Yes,No,No,No,No,190.45,Legitimate
TXN1001344,CUST76490,State Bank of India,Current,Tata Power,Education,3318.34,INR,Mobile Wallet,Google Pay,Cash Withdrawal,16,Thursday,March,37,Homemaker,558511,Delhi,New Delhi,Laptop,Vivo,Jio,UPI PIN,Success,3,1,67,2567.45,104804.66,901,State Bank of India,10.91,27.01,43.2,802.16,Yes,No,No,Yes,No,294.64,Legitimate
TXN1001345,CUST86056,HDFC Bank,Salary,Flipkart,Hospital,2333.18,INR,NEFT,Amazon Pay,Money Transfer,19,Tuesday,January,49,Self-Employed,596091,Tamil Nadu,Chennai,Laptop,OnePlus,Vi,Biometric,Success,4,3,19,1572.38,350965.34,2098,Kotak Mahindra Bank,21.53,33.98,62.61,967.8,Yes,No,No,Yes,No,286.08,Legitimate
TXN1001346,CUST57084,HDFC Bank,Business,Big Bazaar,Fuel Station,2583.62,INR,Credit Card,Google Pay,Recharge,10,Saturday,July,21,Student,845975,Haryana,Gurugram,iPhone,Vivo,Jio,UPI PIN,Success,2,2,4,3514.07,603484.39,1525,Union Bank of India,27.68,79.01,79.74,618.01,Yes,No,No,No,No,173.93,Legitimate
TXN1001347,CUST23380,ICICI Bank,Salary,Apollo Pharmacy,E-Commerce,2474.68,INR,Credit Card,Amazon Pay,Cash Withdrawal,23,Monday,May,24,Business,2275845,Bihar,Patna,Android,Realme,Jio,MPIN,Success,4,3,5,2856.02,615750.6,2907,Indian Bank,17.86,55.24,70.24,338.27,Yes,No,No,Yes,No,263.77,Legitimate
TXN1001348,CUST38509,Kotak Mahindra Bank,Current,Tata Power,Utility Bill,2593.81,INR,Debit Card,Navi,Money Transfer,15,Saturday,October,20,Homemaker,962440,Andhra Pradesh,Visakhapatnam,Laptop,Apple,Vi,UPI PIN,Success,4,3,78,2639.63,551746.58,1323,Indian Bank,90.78,33.1,8.63,1845.55,Yes,No,No,Yes,No,95.48,Legitimate
TXN1001349,CUST49705,ICICI Bank,Savings,Bharat Petroleum,Fuel Station,1277.53,INR,Debit Card,CRED,Cash Withdrawal,4,Wednesday,September,52,Homemaker,952759,Delhi,New Delhi,Android,Vivo,BSNL,UPI PIN,Success,4,0,38,1715.19,56552.78,1504,State Bank of India,30.52,32.36,53.38,1874.96,Yes,No,No,No,No,130.62,Legitimate
TXN1001350,CUST24401,Indian Bank,Savings,Bharat Petroleum,Education,3697.41,INR,Net Banking,CRED,Cash Withdrawal,3,Wednesday,February,56,Government,1864481,Rajasthan,Jaipur,Android,OnePlus,Jio,OTP,Success,3,3,119,5024.93,607579.19,3206,HDFC Bank,13.5,59.41,90.1,2192.6,Yes,No,No,No,No,299.17,Legitimate
TXN1001351,CUST86042,Kotak Mahindra Bank,Current,Zomato,Education,2192.61,INR,NEFT,Paytm,Ticket Booking,15,Thursday,September,53,Government,1364108,Andhra Pradesh,Visakhapatnam,Android,Samsung,Airtel,Biometric,Success,1,2,11,2219.07,510405.63,812,HDFC Bank,64.95,80.57,22.7,1653.8,Yes,Yes,No,Yes,No,270.38,Legitimate
TXN1001352,CUST83710,HDFC Bank,Salary,Reliance Fresh,Hospital,4071.05,INR,IMPS,CRED,Ticket Booking,7,Tuesday,June,58,Employee,2016189,Andhra Pradesh,Visakhapatnam,Android,Oppo,Vi,MPIN,Success,1,2,53,4393.71,262460.2,6,Kotak Mahindra Bank,35.38,46.12,67.3,1327.02,Yes,Yes,Yes,Yes,No,73.86,Legitimate
TXN1001353,CUST60645,Bank of Baroda,Savings,Swiggy,E-Commerce,613.42,INR,Mobile Wallet,Amazon Pay,Bill Payment,2,Monday,April,24,Self-Employed,1633472,Uttar Pradesh,Lucknow,Laptop,Oppo,Vi,MPIN,Success,2,1,58,429.49,569772.09,1344,Bank of Baroda,25.57,68.51,50.33,152.04,Yes,No,No,No,No,23.3,Legitimate
TXN1001354,CUST69636,Punjab National Bank,Savings,Flipkart,Restaurant,3144.95,INR,Mobile Wallet,Paytm,Money Transfer,19,Saturday,October,57,Retired,165560,Uttar Pradesh,Lucknow,iPhone,Vivo,Jio,UPI PIN,Success,4,2,11,2379.38,728226.65,762,Union Bank of India,9.14,81.26,57.25,1063.62,Yes,No,No,Yes,No,292.08,Legitimate
TXN1001355,CUST10564,Union Bank of India,Savings,Flipkart,Fuel Station,4291.83,INR,Net Banking,Navi,Recharge,11,Tuesday,February,62,Student,1608287,Delhi,New Delhi,Laptop,OnePlus,Airtel,OTP,Success,6,0,10,3666.81,759979.11,110,Indian Bank,37.18,77.06,57.13,268.78,Yes,No,No,No,No,208.82,Legitimate
TXN1001356,CUST48708,Union Bank of India,Savings,Big Bazaar,Hospital,1563.18,INR,RTGS,BHIM,Purchase,12,Wednesday,January,21,Self-Employed,1998900,Odisha,Bhubaneswar,Tablet,OnePlus,BSNL,Biometric,Success,5,3,99,1144.55,629142.0,2604,Kotak Mahindra Bank,44.22,75.72,50.72,603.06,Yes,Yes,No,No,No,9.64,Legitimate
TXN1001357,CUST43072,Indian Bank,Savings,BSNL,Grocery,5223.68,INR,RTGS,BHIM,Purchase,0,Monday,August,69,Retired,166478,Uttar Pradesh,Noida,Android,Motorola,BSNL,UPI PIN,Success,6,3,40,7095.23,491909.22,2352,Punjab National Bank,9.02,71.85,11.77,2366.01,Yes,Yes,No,Yes,No,95.97,Legitimate
TXN1001358,CUST14846,Bank of Baroda,Savings,Indian Oil,Pharmacy,568.88,INR,Mobile Wallet,PhonePe,Cash Withdrawal,22,Sunday,July,71,Student,303149,Gujarat,Ahmedabad,Tablet,Samsung,Airtel,OTP,Success,3,2,37,401.05,662926.85,353,Canara Bank,66.95,56.67,93.3,2076.87,Yes,No,No,Yes,No,132.35,Legitimate
TXN1001359,CUST68686,Punjab National Bank,Current,Flipkart,Restaurant,2905.55,INR,Debit Card,CRED,Cash Withdrawal,23,Thursday,December,77,Farmer,1718777,West Bengal,Kolkata,iPhone,Vivo,Jio,MPIN,Success,6,0,104,3815.76,447745.43,865,Axis Bank,55.19,69.28,94.21,2377.82,Yes,No,No,No,No,23.62,Legitimate
TXN1001360,CUST10165,State Bank of India,Salary,Big Bazaar,Education,1799.31,INR,Net Banking,Paytm,Bill Payment,23,Thursday,December,25,Retired,2064121,Punjab,Ludhiana,iPhone,Apple,BSNL,UPI PIN,Success,5,2,97,1542.63,139489.88,1752,ICICI Bank,51.82,75.04,65.2,1502.82,No,No,No,No,No,193.7,Legitimate
TXN1001361,CUST74921,ICICI Bank,Current,BookMyShow,Hospital,2031.79,INR,Net Banking,Navi,Money Transfer,21,Tuesday,October,27,Retired,1777475,Uttar Pradesh,Noida,Laptop,Apple,Vi,OTP,Success,2,2,73,2801.07,12957.65,823,HDFC Bank,98.08,49.48,69.54,1781.69,Yes,No,No,Yes,No,235.96,Legitimate
TXN1001362,CUST67713,State Bank of India,Business,Reliance Fresh,Hospital,2356.64,INR,Credit Card,Amazon Pay,Ticket Booking,3,Thursday,April,70,Farmer,2089897,Haryana,Faridabad,iPhone,Apple,Jio,MPIN,Success,2,2,3,2274.25,791023.2,1611,Kotak Mahindra Bank,11.84,23.63,14.96,960.92,Yes,No,Yes,Yes,No,272.14,Legitimate
TXN1001363,CUST44468,Union Bank of India,Salary,Airtel,Restaurant,760.11,INR,Mobile Wallet,PhonePe,Purchase,9,Saturday,November,59,Farmer,1662546,Gujarat,Surat,Laptop,Samsung,Airtel,UPI PIN,Success,3,1,60,708.72,293941.42,2850,HDFC Bank,86.62,44.74,53.15,359.55,Yes,No,No,No,No,194.41,Legitimate
TXN1001364,CUST86440,ICICI Bank,Salary,Zomato,Fuel Station,5792.76,INR,UPI,Paytm,Purchase,19,Tuesday,July,21,Student,350950,Odisha,Bhubaneswar,Android,Apple,Jio,OTP,Success,3,3,9,3964.41,762477.7,1701,HDFC Bank,10.7,51.31,48.75,366.18,Yes,No,No,Yes,No,264.12,Legitimate
TXN1001365,CUST83642,Punjab National Bank,Salary,LIC India,Pharmacy,2121.8,INR,NEFT,PhonePe,Bill Payment,0,Monday,November,65,Business,960412,Bihar,Patna,Tablet,OnePlus,Jio,MPIN,Success,4,1,25,1425.75,341674.9,2761,Axis Bank,44.32,82.26,28.23,455.27,Yes,No,No,No,No,259.39,Legitimate
TXN1001366,CUST44563,Punjab National Bank,Savings,Tata Power,E-Commerce,4032.46,INR,Mobile Wallet,CRED,Bill Payment,20,Thursday,June,80,Farmer,1907375,Kerala,Kochi,Android,Xiaomi,Airtel,OTP,Success,5,1,112,3155.24,428646.93,573,State Bank of India,99.08,79.04,32.73,2068.01,Yes,No,Yes,Yes,No,264.16,Legitimate
TXN1001367,CUST20696,Indian Bank,Business,Swiggy,Pharmacy,5471.1,INR,Mobile Wallet,BHIM,Purchase,20,Saturday,November,80,Government,271868,Assam,Guwahati,iPhone,Vivo,BSNL,Biometric,Success,1,3,77,4959.2,144124.56,978,Union Bank of India,68.63,52.6,15.63,730.57,Yes,Yes,Yes,Yes,No,250.94,Legitimate
TXN1001368,CUST92008,Kotak Mahindra Bank,Savings,Jio,Travel,2092.8,INR,Net Banking,Paytm,Purchase,7,Tuesday,April,68,Employee,1106787,Gujarat,Surat,iPhone,Realme,Airtel,UPI PIN,Success,6,3,103,2286.16,758591.55,1861,HDFC Bank,59.49,60.63,83.94,2164.41,Yes,No,No,No,No,178.15,Legitimate
TXN1001369,CUST88971,Axis Bank,Business,Myntra,Telecom,5272.95,INR,Credit Card,Navi,Bill Payment,5,Wednesday,March,76,Homemaker,1229039,Maharashtra,Pune,Tablet,Oppo,Vi,UPI PIN,Success,6,3,98,3527.97,613102.21,2882,Indian Bank,67.84,33.32,43.8,354.98,Yes,Yes,No,Yes,No,13.05,Legitimate
TXN1001370,CUST25223,HDFC Bank,Salary,Flipkart,Restaurant,3470.73,INR,UPI,BHIM,Money Transfer,0,Friday,December,51,Student,1494167,Assam,Guwahati,Laptop,Motorola,Jio,Biometric,Success,3,2,76,2690.91,715059.13,2765,State Bank of India,29.33,53.64,83.46,1927.52,Yes,No,No,Yes,No,201.96,Legitimate
TXN1001371,CUST73108,Indian Bank,Business,DMart,Fuel Station,4593.08,INR,Credit Card,Amazon Pay,Purchase,22,Tuesday,January,63,Self-Employed,1786506,Odisha,Bhubaneswar,iPhone,Motorola,Airtel,OTP,Success,4,1,113,3869.99,19452.34,2968,Union Bank of India,54.43,99.06,81.52,2243.69,Yes,No,No,No,No,163.6,Legitimate
TXN1001372,CUST38359,ICICI Bank,Current,Zomato,Utility Bill,1279.83,INR,Debit Card,PhonePe,Cash Withdrawal,0,Tuesday,October,38,Farmer,2203975,Odisha,Bhubaneswar,Laptop,Vivo,BSNL,UPI PIN,Success,5,2,62,1739.68,3381.59,3493,Kotak Mahindra Bank,79.26,75.94,12.86,2462.26,Yes,No,No,No,No,142.84,Legitimate
TXN1001373,CUST18840,Kotak Mahindra Bank,Current,Myntra,Travel,1669.27,INR,Debit Card,CRED,Purchase,2,Monday,August,61,Government,1792126,West Bengal,Kolkata,Laptop,Samsung,Airtel,MPIN,Success,2,2,50,1477.13,262822.79,3924,Bank of Baroda,46.71,90.93,73.41,1669.7,Yes,Yes,No,Yes,No,14.95,Legitimate
TXN1001374,CUST23554,ICICI Bank,Salary,BookMyShow,Shopping Mall,2171.57,INR,NEFT,Google Pay,Bill Payment,0,Sunday,January,52,Student,1666214,Assam,Guwahati,Laptop,Vivo,Jio,UPI PIN,Success,5,1,80,2820.16,308387.99,1036,Indian Bank,15.71,95.74,53.02,707.32,Yes,No,No,No,No,82.88,Legitimate
TXN1001375,CUST39251,ICICI Bank,Savings,DMart,Travel,756.7,INR,RTGS,PhonePe,Bill Payment,20,Thursday,April,63,Homemaker,1631184,Telangana,Warangal,Tablet,Realme,Airtel,UPI PIN,Success,1,3,17,818.14,153045.08,27,HDFC Bank,47.93,95.24,78.16,330.28,Yes,No,No,No,No,5.74,Legitimate
TXN1001376,CUST82143,Punjab National Bank,Current,BookMyShow,Travel,2595.06,INR,Debit Card,Navi,Ticket Booking,2,Thursday,November,63,Business,2205446,Bihar,Patna,Laptop,Vivo,BSNL,Biometric,Success,1,1,79,2467.82,445653.19,2996,Canara Bank,60.26,88.5,30.84,2054.18,Yes,No,No,No,No,17.24,Legitimate
TXN1001377,CUST21976,State Bank of India,Savings,IRCTC,Pharmacy,1521.9,INR,UPI,Amazon Pay,Purchase,19,Wednesday,December,52,Self-Employed,690637,Punjab,Amritsar,iPhone,OnePlus,Airtel,UPI PIN,Success,6,0,1,1704.28,250390.68,860,Union Bank of India,59.89,78.42,39.85,165.81,Yes,No,No,Yes,No,127.97,Legitimate
TXN1001378,CUST27647,ICICI Bank,Current,Zomato,Grocery,6480.07,INR,NEFT,CRED,Ticket Booking,16,Tuesday,January,63,Government,1289661,Tamil Nadu,Trichy,iPhone,Oppo,Airtel,MPIN,Success,3,1,73,8783.85,337728.16,470,Union Bank of India,45.51,93.49,57.64,1765.95,Yes,No,No,Yes,No,217.76,Legitimate
TXN1001379,CUST89448,HDFC Bank,Business,Airtel,Restaurant,4562.51,INR,IMPS,BHIM,Recharge,19,Thursday,September,48,Self-Employed,188796,Telangana,Hyderabad,iPhone,Vivo,Jio,Biometric,Success,3,2,116,3236.43,371414.0,1036,HDFC Bank,45.27,54.65,44.48,2472.01,Yes,No,No,No,No,156.91,Legitimate
TXN1001380,CUST23053,Union Bank of India,Business,Myntra,Telecom,2639.35,INR,Mobile Wallet,PhonePe,Purchase,21,Friday,May,36,Farmer,2466593,Tamil Nadu,Trichy,Android,Apple,Vi,OTP,Success,4,3,38,3368.63,487796.53,585,Kotak Mahindra Bank,33.17,86.71,16.58,132.87,Yes,No,No,Yes,No,240.92,Legitimate
TXN1001381,CUST77597,State Bank of India,Current,Swiggy,Pharmacy,4730.33,INR,IMPS,Paytm,Purchase,10,Sunday,January,59,Homemaker,1893581,Assam,Guwahati,Android,Vivo,Jio,Biometric,Success,2,2,47,3743.18,619417.24,655,Axis Bank,12.08,86.61,3.69,633.0,Yes,No,No,Yes,No,165.4,Legitimate
TXN1001382,CUST96593,Indian Bank,Savings,Zomato,Utility Bill,5547.07,INR,RTGS,BHIM,Ticket Booking,14,Saturday,May,33,Farmer,1286712,Maharashtra,Mumbai,Android,Oppo,BSNL,MPIN,Success,2,2,95,4923.52,783744.67,3566,Axis Bank,16.26,40.68,89.13,1206.78,Yes,No,No,No,No,75.19,Legitimate
TXN1001383,CUST23960,HDFC Bank,Savings,Zomato,Fuel Station,240.23,INR,Credit Card,Paytm,Cash Withdrawal,21,Thursday,March,47,Retired,2428756,Punjab,Ludhiana,iPhone,OnePlus,Jio,UPI PIN,Success,1,3,35,255.74,228845.62,2178,Kotak Mahindra Bank,80.13,45.16,78.75,1127.64,Yes,No,No,No,No,104.96,Legitimate
TXN1001384,CUST12604,Punjab National Bank,Salary,BookMyShow,Utility Bill,1859.94,INR,UPI,CRED,Cash Withdrawal,15,Monday,September,45,Employee,1448129,Tamil Nadu,Coimbatore,iPhone,Xiaomi,Airtel,Biometric,Success,6,2,88,1241.68,476605.62,3147,Punjab National Bank,73.66,96.87,40.49,63.23,Yes,No,No,No,No,35.95,Legitimate
TXN1001385,CUST15923,Canara Bank,Salary,Jio,Travel,4516.53,INR,Credit Card,BHIM,Recharge,19,Friday,February,24,Government,2034135,Punjab,Ludhiana,iPhone,Samsung,Vi,Biometric,Success,4,3,18,2999.67,520151.51,1812,Punjab National Bank,88.61,40.37,2.91,1303.22,Yes,No,No,No,No,125.93,Legitimate
TXN1001386,CUST21503,Union Bank of India,Savings,BookMyShow,Telecom,653.85,INR,Credit Card,Amazon Pay,Cash Withdrawal,14,Monday,February,74,Farmer,854168,West Bengal,Kolkata,iPhone,Apple,Airtel,UPI PIN,Success,4,3,7,461.6,655249.23,32,Indian Bank,16.87,98.15,98.55,2341.8,Yes,No,No,No,No,214.44,Legitimate
TXN1001387,CUST70097,Union Bank of India,Savings,Bharat Petroleum,E-Commerce,2906.36,INR,RTGS,PhonePe,Ticket Booking,15,Wednesday,July,75,Employee,640028,Gujarat,Surat,iPhone,Motorola,Airtel,MPIN,Success,1,2,89,2643.48,502893.85,1614,State Bank of India,72.22,91.14,28.9,1321.52,Yes,Yes,No,No,No,237.43,Legitimate
TXN1001388,CUST78271,Bank of Baroda,Salary,Bharat Petroleum,Utility Bill,1689.19,INR,Credit Card,CRED,Ticket Booking,17,Sunday,October,50,Homemaker,2299704,Rajasthan,Jaipur,Android,Oppo,Airtel,MPIN,Success,4,1,6,1772.91,618358.72,2916,Kotak Mahindra Bank,43.37,74.69,10.14,332.38,Yes,Yes,No,No,No,92.0,Legitimate
TXN1001389,CUST71638,Axis Bank,Business,Swiggy,Telecom,11771.65,INR,Debit Card,Navi,Money Transfer,10,Thursday,November,75,Self-Employed,1449004,Tamil Nadu,Chennai,Tablet,Apple,Jio,MPIN,Success,4,1,95,9818.97,110011.11,1746,ICICI Bank,58.35,24.49,60.69,1325.41,Yes,No,Yes,No,No,203.47,Legitimate
TXN1001390,CUST47330,Axis Bank,Salary,BSNL,Hospital,4798.44,INR,IMPS,CRED,Recharge,0,Sunday,December,34,Government,1579765,Odisha,Bhubaneswar,iPhone,Realme,Jio,MPIN,Success,5,3,46,4169.39,362012.28,2074,Canara Bank,89.08,47.62,37.45,2150.92,Yes,No,No,No,No,54.21,Legitimate
TXN1001391,CUST98071,Bank of Baroda,Salary,Jio,E-Commerce,4133.41,INR,IMPS,BHIM,Recharge,16,Wednesday,April,37,Student,2200199,Bihar,Patna,iPhone,Samsung,BSNL,OTP,Success,6,3,59,4743.96,327033.01,3922,Union Bank of India,27.13,89.37,16.16,1578.69,No,No,No,No,No,9.87,Legitimate
TXN1001392,CUST51458,State Bank of India,Savings,Tata Power,Utility Bill,3919.46,INR,RTGS,BHIM,Cash Withdrawal,5,Tuesday,April,30,Farmer,1334979,Andhra Pradesh,Visakhapatnam,Android,Vivo,Airtel,MPIN,Success,5,2,16,3921.55,505446.7,3908,Indian Bank,42.82,29.63,29.37,2445.85,Yes,No,No,Yes,No,86.35,Legitimate
TXN1001393,CUST34548,Axis Bank,Savings,Bharat Petroleum,E-Commerce,5403.88,INR,Net Banking,Paytm,Bill Payment,5,Thursday,April,38,Farmer,648623,West Bengal,Kolkata,Tablet,Motorola,Airtel,Biometric,Success,5,0,24,7277.39,303681.13,573,ICICI Bank,91.88,47.57,71.27,251.67,Yes,No,No,Yes,No,120.41,Fraudulent
TXN1001394,CUST73186,Bank of Baroda,Savings,Swiggy,Education,4977.72,INR,Credit Card,PhonePe,Cash Withdrawal,7,Saturday,June,38,Farmer,1595677,Rajasthan,Jodhpur,Laptop,Samsung,Airtel,OTP,Success,1,3,14,4317.41,41756.23,1927,Punjab National Bank,16.31,35.45,83.78,158.5,Yes,Yes,No,No,No,128.02,Legitimate
TXN1001395,CUST64800,Punjab National Bank,Salary,IRCTC,Telecom,2330.86,INR,Debit Card,Navi,Recharge,12,Monday,March,24,Government,541092,Kerala,Kochi,iPhone,Motorola,Jio,MPIN,Success,3,0,56,2864.24,16049.67,3011,Union Bank of India,21.35,79.3,75.32,2430.75,Yes,Yes,No,Yes,No,290.16,Legitimate
TXN1001396,CUST32132,ICICI Bank,Current,Reliance Fresh,Hospital,2760.03,INR,Net Banking,Paytm,Money Transfer,13,Friday,December,40,Government,168333,Andhra Pradesh,Visakhapatnam,Tablet,Realme,Vi,Biometric,Success,3,2,6,2487.93,321154.91,517,Union Bank of India,61.43,42.97,84.8,377.75,Yes,Yes,No,Yes,No,76.73,Legitimate
TXN1001397,CUST53624,Union Bank of India,Savings,Tata Power,Travel,5361.37,INR,Mobile Wallet,Navi,Cash Withdrawal,19,Sunday,November,37,Government,1123442,Gujarat,Vadodara,iPhone,Motorola,BSNL,UPI PIN,Success,5,0,33,6078.9,528614.56,2779,Union Bank of India,60.3,87.8,63.21,413.9,Yes,No,No,No,No,294.86,Legitimate
TXN1001398,CUST78098,ICICI Bank,Current,Airtel,Telecom,979.67,INR,Net Banking,CRED,Ticket Booking,4,Thursday,October,19,Business,920751,Karnataka,Bengaluru,iPhone,Samsung,BSNL,Biometric,Success,3,0,51,1356.5,705351.15,427,Bank of Baroda,36.26,52.56,90.63,1892.17,No,No,No,Yes,No,15.03,Legitimate
TXN1001399,CUST94320,Bank of Baroda,Savings,Apollo Pharmacy,Hospital,1684.46,INR,IMPS,Google Pay,Purchase,1,Tuesday,October,72,Government,1210535,Karnataka,Mysuru,Tablet,Samsung,BSNL,MPIN,Success,5,3,114,1411.6,762744.86,671,HDFC Bank,34.62,44.75,48.28,1288.29,Yes,No,No,No,No,287.5,Legitimate
TXN1001400,CUST19684,Indian Bank,Current,Flipkart,E-Commerce,1685.56,INR,RTGS,Amazon Pay,Ticket Booking,20,Sunday,February,65,Business,1735130,Odisha,Bhubaneswar,iPhone,Apple,Jio,Biometric,Success,2,0,61,1688.63,404270.5,349,ICICI Bank,49.83,55.93,33.49,1334.25,Yes,Yes,No,No,No,9.47,Legitimate
TXN1001401,CUST15521,State Bank of India,Current,Bharat Petroleum,Utility Bill,4632.65,INR,RTGS,CRED,Recharge,14,Saturday,May,29,Retired,377084,Maharashtra,Pune,Tablet,Oppo,Vi,MPIN,Success,6,3,101,5204.72,721063.43,683,Indian Bank,57.86,74.79,1.1,2115.86,Yes,Yes,No,Yes,No,224.08,Legitimate
TXN1001402,CUST62458,Axis Bank,Current,Big Bazaar,E-Commerce,3495.49,INR,UPI,PhonePe,Bill Payment,13,Friday,September,21,Self-Employed,1235008,Telangana,Hyderabad,Laptop,OnePlus,Vi,Biometric,Success,2,2,62,4453.6,301978.0,1673,State Bank of India,13.26,57.57,75.21,900.68,Yes,No,No,Yes,No,145.53,Legitimate
TXN1001403,CUST94768,Union Bank of India,Salary,BSNL,Fuel Station,1245.43,INR,Debit Card,Navi,Money Transfer,5,Wednesday,August,31,Retired,2457338,Assam,Guwahati,Laptop,Oppo,BSNL,MPIN,Success,5,2,1,797.36,787190.07,1809,State Bank of India,22.32,62.22,0.85,305.08,Yes,No,No,Yes,No,54.88,Legitimate
TXN1001404,CUST51691,Bank of Baroda,Business,BSNL,Grocery,1720.48,INR,Net Banking,PhonePe,Bill Payment,19,Friday,September,56,Retired,792370,Uttar Pradesh,Kanpur,Tablet,Xiaomi,BSNL,OTP,Success,5,1,65,2106.99,697094.46,3264,ICICI Bank,10.03,82.58,61.58,788.0,Yes,No,No,Yes,No,274.18,Legitimate
TXN1001405,CUST94397,Union Bank of India,Salary,Indian Oil,Travel,3782.94,INR,UPI,PhonePe,Money Transfer,6,Sunday,August,22,Homemaker,289567,Odisha,Bhubaneswar,Tablet,OnePlus,BSNL,OTP,Success,2,0,88,3402.65,566160.94,3438,Union Bank of India,82.3,30.07,49.46,1212.12,Yes,No,No,Yes,No,169.8,Legitimate
TXN1001406,CUST71859,Kotak Mahindra Bank,Salary,Apollo Pharmacy,Fuel Station,1498.35,INR,Mobile Wallet,Amazon Pay,Cash Withdrawal,6,Monday,March,66,Self-Employed,710091,Odisha,Bhubaneswar,Tablet,Vivo,Vi,Biometric,Success,1,3,101,1473.21,374531.96,74,HDFC Bank,24.91,94.01,5.4,2163.54,Yes,No,No,No,No,237.8,Legitimate
TXN1001407,CUST82924,Punjab National Bank,Savings,LIC India,Travel,2338.99,INR,UPI,CRED,Purchase,15,Monday,December,50,Homemaker,2188007,Kerala,Kozhikode,Android,Realme,Airtel,OTP,Success,4,3,83,1621.81,487026.23,424,State Bank of India,37.47,46.35,68.72,2125.26,Yes,No,No,No,No,16.24,Legitimate
TXN1001408,CUST17630,Punjab National Bank,Current,Flipkart,Education,2017.82,INR,Credit Card,CRED,Recharge,19,Thursday,August,62,Business,1381744,Haryana,Faridabad,Laptop,Apple,Jio,Biometric,Success,1,0,4,1572.77,488955.94,3795,Kotak Mahindra Bank,8.88,97.56,91.87,951.92,Yes,No,No,No,No,104.03,Legitimate
TXN1001409,CUST98642,Bank of Baroda,Savings,Indian Oil,Travel,4311.09,INR,Credit Card,PhonePe,Ticket Booking,5,Monday,June,21,Business,1609683,Tamil Nadu,Chennai,Tablet,Motorola,Airtel,UPI PIN,Success,6,1,4,4814.56,82757.55,336,State Bank of India,50.05,90.94,24.09,1970.91,Yes,No,No,No,No,180.77,Legitimate
TXN1001410,CUST71691,Canara Bank,Business,Myntra,E-Commerce,3980.87,INR,Mobile Wallet,CRED,Ticket Booking,20,Saturday,June,58,Government,1921090,Maharashtra,Nagpur,Tablet,Motorola,Vi,Biometric,Success,2,2,19,5381.58,251992.51,1572,Kotak Mahindra Bank,64.7,80.93,50.14,2205.29,Yes,No,No,Yes,No,115.58,Legitimate
TXN1001411,CUST94993,ICICI Bank,Savings,Swiggy,Pharmacy,2602.25,INR,Net Banking,Paytm,Purchase,11,Sunday,December,31,Retired,1373565,Uttar Pradesh,Noida,Android,Realme,Jio,UPI PIN,Success,2,3,119,1708.16,20814.69,3199,Kotak Mahindra Bank,36.91,23.59,69.22,2047.27,Yes,No,No,Yes,No,166.56,Legitimate
TXN1001412,CUST65541,Union Bank of India,Business,Airtel,Utility Bill,4301.63,INR,IMPS,CRED,Ticket Booking,12,Sunday,January,71,Farmer,1590764,Rajasthan,Jodhpur,Laptop,Apple,BSNL,Biometric,Success,5,0,102,2966.78,794193.47,1488,Indian Bank,74.99,21.34,49.63,1536.62,Yes,No,No,No,No,118.55,Legitimate
TXN1001413,CUST77660,Indian Bank,Savings,Myntra,Shopping Mall,5741.74,INR,UPI,Amazon Pay,Purchase,6,Sunday,June,50,Homemaker,866871,Delhi,New Delhi,Tablet,Samsung,Vi,MPIN,Success,3,2,42,6421.78,266206.28,110,Kotak Mahindra Bank,42.38,57.1,30.17,1667.31,No,No,No,Yes,No,216.6,Legitimate
